,Unnamed: 0,URL,Date,Tweet ID,Username,Tweet,Hashtag,Like Count
0,157.0,https://twitter.com/doncharbone/status/1575899892790472704,2022-09-30 17:26:27+00:00,1.5759e+18,doncharbone,"@CNNIndonesia Penjualan Pertamax menurun drastis pasca kenaikan harga BBM awal bulan September.
Konsumen Pertamax banyak yang beralih ke Shell atau Vivo. Makanya harga Pertamax diturunkan biar tidak kalah saing.",,125.0
1,158.0,https://twitter.com/yusuf_dumdum/status/1575899134967435264,2022-09-30 17:23:27+00:00,1.5759e+18,yusuf_dumdum,"Breaking News! 

Harga Pertamax dan 3 Jenis BBM Turun Malam Ini Mulai Pukul 00.00 WIB. Berikut Daftar Harga Terbarunya! https://t.co/9hhiTEpHqx",,281.0
2,159.0,https://twitter.com/RamliRizal/status/1575815299982839808,2022-09-30 11:50:19+00:00,1.57582e+18,RamliRizal,"Kok tiba2 @jokowi, SMI &amp; LBP menyebar ketakutan inflasi, stagflasi dgn menyalahkan faktor2 internasional. Kok ndak jujur utk jelaskan bahwa resiko2 stagflasi krn kesalahan kebijakan ⁦@jokowi⁩, situ jor2-n bangun infrastruktur dgn utang ugal2an, naikkan harga bbm, listrik https://t.co/04OLs82QPe",,6912.0
3,160.0,https://twitter.com/SirianaGde/status/1575792279507243009,2022-09-30 10:18:50+00:00,1.57579e+18,SirianaGde,"Dengerin pidato presiden yg minta BI &amp; Kemenkeu briringan hadapi inflasi knaikan harga pangan &amp; transportasi. Koq Presiden spt tdk mrasa brsalah ya? Mestinya dr awal sadar bhw mnaikkan harga BBM subsidi kan naikkan inflasi. Jd sdh siap dg konsekuensinya.
https://t.co/eXUbvLefV2",,264.0
4,161.0,https://twitter.com/QaillaAsyiqah/status/1575785301343338496,2022-09-30 09:51:07+00:00,1.57579e+18,QaillaAsyiqah,"Sedang Berlangsung ~ Aksi Aliansi BEM SI Kerakyatan di kawasan Patung Kuda, Jakarta.. (30/Sept/2022)

Dengan Tuntutan:
•Tolak kenaikan harga BBM &amp; Bahan pokok
•Tuntaskan pelanggaran HAM
•Tolak RKUHP dll https://t.co/SZVBj0j0g5",,3475.0
5,162.0,https://twitter.com/OposisiCerdas/status/1575743517296455680,2022-09-30 07:05:05+00:00,1.57574e+18,OposisiCerdas,"Moeldoko Sebut Warga Sudah Menerima Kenaikan Harga BBM, Warganet: Matanya Buta, Hatinya Kosong, Telinganya Tuli
https://t.co/Wxq7vbfyUV",,1449.0
6,163.0,https://twitter.com/andry19633/status/1575732536092655616,2022-09-30 06:21:26+00:00,1.57573e+18,andry19633,"Sehabis Salat Jumat, Ribuan Mahasiswa Kembali Demo Menolak Kenaikan Harga BBM sekitar Istana, Patung Kuda, Jakarta https://t.co/EA546w4U7g  @RamliRizal https://t.co/JivZtJ47FX",,1426.0
7,164.0,https://twitter.com/thoughtstock_/status/1575661477926608896,2022-09-30 01:39:05+00:00,1.57566e+18,thoughtstock_,@WisnuArdiant @daraprayoga_ MA jadi presiden &gt; eh gampang disetir&gt; eh bbm naek lagi &gt; apa-apa harga naik &gt; satu indo ngambek,,443.0
9,166.0,https://twitter.com/Hasbil_Lbs/status/1575468901520982017,2022-09-29 12:53:51+00:00,1.57547e+18,Hasbil_Lbs,"Harga BBM dinaikkan, keluar narasi membanding2kan harga di Negara lain. Dollar tembus 15 ribu, keluar lagi narasi membanding2kan dgn negara lain. 

Gakkkkkk mau disalahkan! https://t.co/j9Cp8ecYiS",,106.0
11,168.0,https://twitter.com/GSBIPusat/status/1575362102654803969,2022-09-29 05:49:28+00:00,1.57536e+18,GSBIPusat,"Masa terus bergerak dengan tuntutan Turunkan Harga BBM, Cabut Omnibus Law Cipta Kerja, Naikkan UPAH BURUH

Kabupaten Bekasi hari ini, 29 September 2022 https://t.co/lPBfq9DUhE",,273.0
12,169.0,https://twitter.com/myputun/status/1575139444104908801,2022-09-28 15:04:42+00:00,1.57514e+18,myputun,"Harga Minyak Dunia Anjlok, BBM Bisa Turun Bu Sri Mulyani? https://t.co/ny50EXUnHK",,94.0
13,170.0,https://twitter.com/UyokBack/status/1575132857303007234,2022-09-28 14:38:32+00:00,1.57513e+18,UyokBack,"Berharap harga BBM yang turun, malah syarat TBM (Tinggi Badan Militer) yang turun. 
Padahal kalau harga BBM yg turun, pasti jutaan rakyat bisa sesuai lagi kantongnya, bukan cuma satu dua orang.",,710.0
14,171.0,https://twitter.com/prastow/status/1575113205126660096,2022-09-28 13:20:26+00:00,1.57511e+18,prastow,Saya malah baru tahu alasan kenaikan harga BBM adalah perang. Dampak Perang Rusia-Ukraina jelas terjadi saat Pemerintah menaikkan anggaran subsidi energi dari Rp 152 T menjadi Rp 502 T. Lalu penambahan kuota dan pelemahan Rupiah berpotensi meningatkan beban subsidi sd Rp 700 T.,,185.0
15,172.0,https://twitter.com/watchdoc_ID/status/1575098438999367683,2022-09-28 12:21:46+00:00,1.5751e+18,watchdoc_ID,"Berdalih subisidi yang salah sasaran, pemerintah resmi menaikkan harga BBM pada 3 September 2022. Hingga kini, hal ini masih dapat berbagai penolakan. 

Inilah kumpulan dokumentasi aksi penolakan kenaikan harga BBM di 8 kota di Indonesia.

https://t.co/21FpoTYuQ6 https://t.co/vvzGBpQGUN",,137.0
16,173.0,https://twitter.com/ari_trismana/status/1575083802749472768,2022-09-28 11:23:36+00:00,1.57508e+18,ari_trismana,8 videografer dari 8 kota mendokumentasikan aksi mahasiswa menolak kenaikan harga BBM. Segera di Watchdoc Kolaborasi. https://t.co/SdX9Ty50U3,,506.0
17,174.0,https://twitter.com/ekowboy2/status/1575027339024793600,2022-09-28 07:39:14+00:00,1.57503e+18,ekowboy2,"Perang Rusia-Ukraina dimulai bulan Feb &amp; harga minyak hari ini lebih rendah dari bulan Jan..

Alasan kenaikan BBM krn perang jadi tdk relevan, para penyembah ahok auto mingkem!! https://t.co/7MqXeKX5gL",,2332.0
18,175.0,https://twitter.com/alisyarief/status/1574991038652895232,2022-09-28 05:15:00+00:00,1.57499e+18,alisyarief,Pengingkaran Elite di Balik Kenaikan Harga BBM https://t.co/Qs6KVNyh71,,1112.0
19,176.0,https://twitter.com/RamliRizal/status/1574989104143470592,2022-09-28 05:07:18+00:00,1.57499e+18,RamliRizal,"Tahun lalu rata2 upah (UMR) hanya naik 1,09% pertahun, inflasi makanan sudah 11.5% dan bisa cepat naik ke 15% akibat kenaikan harga BBM &amp; pelemahan rupiah. Ini namanya ‘program pemiskinan masal buruh’ ? Kok tega, ngakunya Pancasila, ngakunya merah putih ? Pancasila jangan slogan!",,1663.0
20,177.0,https://twitter.com/tijabar/status/1574970338437664768,2022-09-28 03:52:44+00:00,1.57497e+18,tijabar,"Setelah Harga BBM 2x Naik, SPBU Vivo Tetap Ramai.

Suasana SPBU Vivo Tendean, setelah BBM Vivo Revvo 89 dinaikkan 2x menjadi Rp. 11.600,-/liter tetap ramai walaupun lebih mahal dari BBM Pertalite Pertamina RON 90 dg harga Rp. 10.000,-/liter. https://t.co/6Iu8UxDQDQ",,329.0
21,178.0,https://twitter.com/YanHarahap/status/1574969589309779973,2022-09-28 03:49:46+00:00,1.57497e+18,YanHarahap,Gimana mau dibilang ‘arif-bijaksana’ kalau menyusahkan hidup rakyat dengan menaikkan harga BBM padahal harga minyak dunia sedang rendah2nya??? https://t.co/ejaRS8AXBL,,1511.0
22,179.0,https://twitter.com/Danki_Cebong/status/1574940576121659397,2022-09-28 01:54:28+00:00,1.57494e+18,Danki_Cebong,"@Nada10062503 @jokowi Naik Akab 100 ribu aja lu ribut, gmn kalo lu naik kereta cepat ?
Calo, preman terminal &amp; PO bus yg naikin harga knp pak Jokowi yg disalahkan ?
Kan dia yg menaikkan harga BBM ?
Bukan tp menarik subsidi BBM, sampai kapan org2 kaya disubsidi ?
Lagian lu jln kaki aja pake lewat TOL.",,65.0
23,180.0,https://twitter.com/Urrangawak/status/1574933279479767040,2022-09-28 01:25:29+00:00,1.57493e+18,Urrangawak,Gubernur Jawa Tengah @ganjarpranowo mengajak mahasiswa untuk berani menggelar aksi menyikapi penyesuaian harga BBM bersubsidi dengan mengawasi penyaluran bantuan sosial yang merupakan kompensasi bagi masyarakat yang terdampak. https://t.co/MJrU01eGjw,,107.0
24,181.0,https://twitter.com/MataNajwa/status/1574776347289067522,2022-09-27 15:01:53+00:00,1.57478e+18,MataNajwa,"Harga minyak dunia lagi turun-turunnya nih. Bismillah… semoga bisa menular ke harga BBM yah 🙏🏼

| Mata Najwa https://t.co/LbQ6H9VUTF",,2625.0
25,182.0,https://twitter.com/polcanisme/status/1574717330646790145,2022-09-27 11:07:23+00:00,1.57472e+18,polcanisme,"Nama: Teuku Erriyan
Kelompok: Hirav (11)

what do you think when you see this meme? munculnya berita hacker bjorka dan juga keputusan presiden tentang naiknya harga bbm dikala situasi yang gundah gulana.

""Kritik Boleh, Tapi Harus Kritis!"" #GALATEA2022 #LKMMPraTD #HimakomUPNVJT https://t.co/9DXV7xRIUr","['GALATEA2022', 'LKMMPraTD', 'HimakomUPNVJT']",66.0
27,184.0,https://twitter.com/OposisiCerdas/status/1574692135391019008,2022-09-27 09:27:16+00:00,1.57469e+18,OposisiCerdas,"Belum Surut, Buruh dan Petani Demo Tolak Kenaikan Harga BBM di DPR
https://t.co/pcJa10nZ4k",,646.0
28,185.0,https://twitter.com/reihan_djaya/status/1574675839845019648,2022-09-27 08:22:30+00:00,1.57468e+18,reihan_djaya,"@detikcom Harga BBM naik,, tapi para Oknum di Pertamina malah menurunkan Kualitas Produk terutama jenis PERTALITE, sekarang jadi Boros loohh.
Kemana nich BUMN..???
Ambilah Cuan yg wajar... Apa gk malu melihat Masyarakat kelas menengah ke bawah pada menjerit.. Dimana Hatimu",,173.0
31,188.0,https://twitter.com/andry19633/status/1574630831691137024,2022-09-27 05:23:40+00:00,1.57463e+18,andry19633,"Demonstrasi tolak naiknya harga BBM/energi Berlanjut, Buruh dan Mahasiswa Sambangi Gedung DPR https://t.co/jN6Tm8SwlG  @RamliRizal https://t.co/Quyyj10WhJ",,525.0
32,189.0,https://twitter.com/BosPurwa/status/1574620457055453184,2022-09-27 04:42:26+00:00,1.57462e+18,BosPurwa,"Kalo untuk penjual ""APEM"" sich gak masalah harga BBM naik juga, dikiranya apem dia gak bakalan kisut apa? https://t.co/1uNwHqTync",,610.0
33,190.0,https://twitter.com/msaid_didu/status/1574620269217742848,2022-09-27 04:41:41+00:00,1.57462e+18,msaid_didu,Dan saat ini harga BBM termahal di Indonesia sejak Indonesia Merdeka.,,2067.0
34,191.0,https://twitter.com/OposisiCerdas/status/1574599168966160385,2022-09-27 03:17:51+00:00,1.5746e+18,OposisiCerdas,"Dukung Pemerintah Naikkan Harga BBM, Nikita Mirzani: Bila Perlu Satu Liter Rp 1 Juta
https://t.co/aeNeVlKmhu",,253.0
36,193.0,https://twitter.com/ZAEffendy/status/1574519276056498176,2022-09-26 22:00:23+00:00,1.57452e+18,ZAEffendy,"H17 (Pekan ke-4) Selasa 27 Sep 2022:
Aksi Nasional III - Tolak Kenaikan Harga #BBM ✊ BEM SI ... #Nalar! https://t.co/MOtPaPMGAb","['BBM', 'Nalar']",126.0
37,194.0,https://twitter.com/OposisiCerdas/status/1574294079906914304,2022-09-26 07:05:32+00:00,1.57429e+18,OposisiCerdas,"Harusnya Tidak Ada Alasan Harga BBM Naik, Anthony Budiawan: APBN Surplus Rp106 Triliun Per Akhir Juli 2022
https://t.co/ergvPs4MA6",,201.0
38,195.0,https://twitter.com/msaid_didu/status/1574292260409475072,2022-09-26 06:58:18+00:00,1.57429e+18,msaid_didu,"Sepertinya sebentar lagi muncul pahlawan yg itu mengumumkan penurunan harga BBM.
Terus para pemujanya kompak tepuk tangan seakan hasil kerjanya.",,871.0
40,197.0,https://twitter.com/Ignor_e/status/1574255064226492416,2022-09-26 04:30:30+00:00,1.57426e+18,Ignor_e,"Walaupun harga bbm naik. Kalo kamu ngajak jalan, aku tetep gas ngeng. 🛵 https://t.co/rD3hFowz4O",,226.0
41,198.0,https://twitter.com/AnthonyBudiawan/status/1574223564508901377,2022-09-26 02:25:20+00:00,1.57422e+18,AnthonyBudiawan,"Benar, tidak ada alasan harga BBM naik. Penerimaan negara Jan-Jul 2022 naik Rp519 triliun dibandingkan Jan-Jul 2021, APBN surplus Rp106 triliun per akhir Juli 2022. Harga minyak mentah sedang turun, saat ini sekitar $78 per barel. Tidak benar APBN jebol.

https://t.co/CV3lqz2bAL",,1569.0
42,199.0,https://twitter.com/Ronnie_Rusli/status/1574210276161097729,2022-09-26 01:32:31+00:00,1.57421e+18,Ronnie_Rusli,"Semua yg dibangun mubazir skrg ini. Siapa yg pakai jln tol dng harga BBM saat ini, siapa yg mau ke airport yg buanyak itu utk terbang kesana-kemari dng BBM yg meroket saat ini., daaan siapa yg mau invest ke Indonesia? dan siapa yg mau pinjamkan uang utk bayar utang jatuh tempo??",,1649.0
43,200.0,https://twitter.com/ZAEffendy/status/1574206187641667584,2022-09-26 01:16:17+00:00,1.57421e+18,ZAEffendy,"Senin 26 September 2022 
Selamat Pagi #Indonesia ... tetap semangat, walaupun industri melambat, investasi mangkrak, inflasi tinggi, dan PHK melanda. Jangan lupa utang makin bertambah dan demo Tolak Kenaikan Harga #BBM memasuki pekan ke-4. #Nalar ... ✊ https://t.co/Z3Mp3Snpvc","['Indonesia', 'BBM', 'Nalar']",148.0
45,202.0,https://twitter.com/__PASMANTAP/status/1574175012784787456,2022-09-25 23:12:24+00:00,1.57418e+18,__PASMANTAP,"Ketua Umum PDIP Megawati Soekarnoputri mengatakan pemerintahan Presiden Jokowi memang perlu menaikkan harga BBM subsidi. Jika tidak, kata Megawati, situasi akan menjadi lebih sulit.

Partai wong licik

 #PejabatLaknat
#PejabatLaknat https://t.co/4ityjxAfvv","['PejabatLaknat', 'PejabatLaknat']",73.0
47,204.0,https://twitter.com/DaengWahidin2/status/1574104902011592705,2022-09-25 18:33:48+00:00,1.5741e+18,DaengWahidin2,"Jelas Tuntutannya Batalkan Kenaikan Harga BBM, Batalkan UU Omnibuslaw, Turunkan Harga Sembako, Tolak RUUKUHP..!!! atau Pak de Mundur aja..!!! https://t.co/6fhxLYCR0i",,993.0
48,205.0,https://twitter.com/Dandhy_Laksono/status/1574085182759796737,2022-09-25 17:15:27+00:00,1.57409e+18,Dandhy_Laksono,"#BioskopWarga ANGIN TIMUR tentang nelayan, harga BBM, dan oligarki di pesisir sedang musim nobar.

Terima kasih kawan-kawan penyelenggara di berbagai kota yang secara swadaya menggelar layar dengan tiket sukarela. https://t.co/zgzciRpcXI",['BioskopWarga'],163.0
49,206.0,https://twitter.com/MCAOps/status/1574021769530249216,2022-09-25 13:03:28+00:00,1.57402e+18,MCAOps,"Pemerintah didesak untuk segera menurunkan harga BBM lantaran harga minyak dunia saat ini kembali turun. Tercatat harga minyak dunia berada di level 86,15 dolar AS per barel untuk Brent dan 78,74 dolar AS per barel untuk West Texas Intermediate (WTI).
https://t.co/M74ncMjlEc",,326.0
50,207.0,https://twitter.com/Subur0204/status/1574009490822746113,2022-09-25 12:14:40+00:00,1.57401e+18,Subur0204,Harga BBM tetap MEROKET https://t.co/2NWwfZpOIV,,258.0
51,208.0,https://twitter.com/alvinlie21/status/1573989591358803968,2022-09-25 10:55:36+00:00,1.57399e+18,alvinlie21,"Harga BBM naik saja sudah membuat beaya perjalanan darat naik.
Kalau ditambah tarif toll naik, semakin kurang atraktif jadinya.
Lagipula apa alasan menaikkan tarif toll? Apa kaitannya dgn kenaikan harga BBM?
Bukankah tarif toll setiap 2 tahun naik walau harga BBM tak berubah?",,206.0
52,209.0,https://twitter.com/Sahabat_Bangsa/status/1573934584453963776,2022-09-25 07:17:01+00:00,1.57393e+18,Sahabat_Bangsa,"Dhanil, mahasiswa ITB peserta Olimpiade APBN 2022 yg diselenggarakan oleh Kemenkeu kritik Menkeu. Kenaikan harga BBM bersubsidi adalah kebijakan pemerintah yg tdk berempati
 https://t.co/hoLXkjdf0A

Dahnil cerdas. Ada alternatif kok tanpa tambah beban rakyat. Kurangi bunga utang",,192.0
53,210.0,https://twitter.com/ekowboy2/status/1573916783064424449,2022-09-25 06:06:17+00:00,1.57392e+18,ekowboy2,"Harga minyak terjun bebas..

Menagih janji Erick Thohir turunkan harga BBM.. retweet keras gaes!! https://t.co/SMXyas8SuD",,5919.0
54,211.0,https://twitter.com/Muhammad_Saewad/status/1573890441078263808,2022-09-25 04:21:37+00:00,1.57389e+18,Muhammad_Saewad,"Sudah berapa pekan rakyat demo menuntut harga BBM dan menyuarakan aspirasinya, justeru saya penasaran dengan sosok “ Saya Kangen Di demo.”

Ada yang tau, Skrg dimanakah sosok yang pernah berkata itu ?",,282.0
55,212.0,https://twitter.com/wuwu1422/status/1573878273473646592,2022-09-25 03:33:16+00:00,1.57388e+18,wuwu1422,Sekian lama setelah BBM naik baru kali ini aq naik angkot terus liat harga ongkosnya ya Allah mengerihkan 🤣 https://t.co/GdZGA5esQ7,,87.0
56,213.0,https://twitter.com/bachrum_achmadi/status/1573848026619125760,2022-09-25 01:33:04+00:00,1.57385e+18,bachrum_achmadi,"Harga Minyak Anjlok US$78 per Barel, Pertamax Ikutan Turun?

Kita lihat apkah Ahok cs menurunkan hrg BBM, krn alasan mrk mnaikkan hrg BBM krn mngikuti hrg minyak dunia.

Jk tdk diturunkan artinya pejabat BUMN cq pertamina melakukan pembohongan publik! 😤😤😤",,1433.0
57,214.0,https://twitter.com/RamliRizal/status/1573798430106796032,2022-09-24 22:16:00+00:00,1.5738e+18,RamliRizal,"Part 1 Podcast Kedai Pena dengan Begawan Ekonomi Rizal Ramli 
ttg kenaikan harga BBM: Enak aja situ kemana-mana dibayarin negara, tapi nyaris 240 juta rakyat ngandelin motor.
Ekonomi terperangkap Pinjol internasional, cicilan bunga utang 405T, pokok 400T.
https://t.co/PshG9V6ql9",,620.0
59,216.0,https://twitter.com/PartaiSocmed/status/1573684852968534016,2022-09-24 14:44:41+00:00,1.57368e+18,PartaiSocmed,"Kementerian ESDM sudah menetapkan harga batas atas dan bawah yg tujuannya untuk memproteksi Pertamina dari persaingan usaha yg sehat sehingga SPBU-SPBU asing tidak diperbolehkan menjual BBM dgn harga yg lebih murah. 
Sistem ekonomi kita jauh lebih kejam dari negara kapitalis.",,1056.0
60,217.0,https://twitter.com/pakmul63/status/1573569700126400512,2022-09-24 07:07:06+00:00,1.57357e+18,pakmul63,"BBM Terus Anjlok.
.
Hari ini harga minyak dunia sudah anjlok di bawah $ 80 per barel.
.
Saatnya Jokowi TURUNKAN BBM bersubsidi.  Tak ada alasan BBM untuk naik.
@PKSejahtera @hnurwahid @FPKSDPRRI https://t.co/1VO5EsLzmD",,332.0
62,219.0,https://twitter.com/RamliRizal/status/1573482681605574656,2022-09-24 01:21:19+00:00,1.57348e+18,RamliRizal,"Lha piye toh,, harga minyak mentah bakal turun lagi, kok mas @jokowi masih ngotot naikkin harga BBM ? Pembantu2 situ itu banyakan ABS, doyan beri data palsu &amp; manipulatif, masak trend ginian aja ndak bisa diperkirakan ketika naikkan harga BBM ?👎",,444.0
63,220.0,https://twitter.com/LOVE_AG4EVER/status/1573301396342181888,2022-09-23 13:20:58+00:00,1.5733e+18,LOVE_AG4EVER,"Saudara2 sebungkus &amp; sekaretan 👉PA 212 &amp; FPI : 

Tolak kenaikan harga BBM hanyalah kedok, yg kalian mau adalah Jokowi yang turun. Simpan saja ide gila kalian, karena rakyat yg sesungguhnya masih cinta @jokowi bila perlu kami 3periodekan. Faham..!!! https://t.co/XoR7GlHl3Y",,603.0
64,221.0,https://twitter.com/MCAOps/status/1573289850350243845,2022-09-23 12:35:05+00:00,1.57329e+18,MCAOps,"Hari ini, Jum'at (23/9/2022) ribuan umat Islam memadati area Patung Kuda, Jakarta Pusat lokasi Aksi Bela Rakyat (Akbar) Gerakan Nasional Pengawal Rakyat (GNPR) Jilid II untuk menolak kenaikan harga BBM yang telah menimbulkan efek domino kenaikan harga kebutuhan pokok. https://t.co/xXUWEg0nuD",,2231.0
65,222.0,https://twitter.com/WagimanDeep212_/status/1573276308863614977,2022-09-23 11:41:16+00:00,1.57328e+18,WagimanDeep212_,"""Mungkin saja (turun), kan gini hari ini kan harga minyak mentah di US$ 95'an per barel. Kalo jadi US$ 75 atau US$ 65 per barel ya pasti harga Pertamax turun,"" ujar @erickthohir

Blom ada sejarahnya BBM yg udah naek bisa turun, klo beneran Pak Erick bakal pecah rekor..👍 https://t.co/8SsyKHRj1J",,125.0
66,223.0,https://twitter.com/dapitdong/status/1573251637468172290,2022-09-23 10:03:14+00:00,1.57325e+18,dapitdong,"Ketika Cebong bilang kenaikan BBM dilakukan karena orang kaya menikmati subsidi, kita mah santai2 aja karena ingat pepatah Fadjroel; ""Orang bodoh sekalipun tau kenaikan BBM akan memicu kenaikan harga"" https://t.co/K3dNOVTdYd",,114.0
67,224.0,https://twitter.com/bangsatcant1k/status/1573227872495734784,2022-09-23 08:28:48+00:00,1.57323e+18,bangsatcant1k,"Mengarah ke patung kuda
Aksi tolak kenaikan harga BBM

23092022 Jumat https://t.co/yPkwUT97gA",,88.0
68,225.0,https://twitter.com/enoch_ich/status/1573222596510121984,2022-09-23 08:07:50+00:00,1.57322e+18,enoch_ich,"Luar biasa Antusias Rakyat Dalam Mengikuti AKSI DEMO TOLAK KENAIKAN HARGA BBM di Ibukota Jakarta

230922 patung kuda https://t.co/D3bI7SzWzF",,1729.0
69,226.0,https://twitter.com/MprAldo/status/1573213519323213824,2022-09-23 07:31:46+00:00,1.57321e+18,MprAldo,"AKSI BELA RAKYAT JILID 2 !!!
TURUNKAN HARGA BBM !!!

Link :
https://t.co/WvvHjIc6FC

#BBMNaikRakyatRevolusi
#JKWSengsarakanRakyat https://t.co/NSP08Q4CZy","['BBMNaikRakyatRevolusi', 'JKWSengsarakanRakyat']",546.0
70,227.0,https://twitter.com/alisyarief/status/1573186649130819587,2022-09-23 05:45:00+00:00,1.57319e+18,alisyarief,"Rupiah sdh diatas Rp 15.000/1USD. Apa dampaknya? 1.Ancaman PHK akan Merajalela
2. Pertumbuhan Ekonomi Buruk 3.Meningkatnya Harga Bahan Pokok 4.Berbagai Perusahaan Bangkrut 5.BBM Akan Naik 6.Suku Bunga Kredit Akan Naik 7.Kejahatan Akan Meningkat 8.Rakyat Kecil Kelaparan",,1677.0
71,228.0,https://twitter.com/GeiszChalifah/status/1573126130189869057,2022-09-23 01:44:31+00:00,1.57313e+18,GeiszChalifah,"Horeeeeee  Naikkkkk... Termakasih banyak ya pak. Luar biasa prestasinya. Anda layak dapat bintang. 👍👍👍

Menteri PUPR Akan Lakukan Penyesuaian Tarif Tol akibat Kenaikan Harga BBM
Klik untuk baca: https://t.co/0ybcsl31VY",,2687.0
72,229.0,https://twitter.com/RamliRizal/status/1573095890511974408,2022-09-22 23:44:21+00:00,1.5731e+18,RamliRizal,"Rizal Ramli (RR) Sarankan Jokowi Ngaca diri,  Mawas diri dan Mundur saja karena  Naikkan harga BBM dan Terbukti Tak Mampu Atasi Krisis Ekonomi | Konfrontasi https://t.co/DpRrlcFt35",,338.0
73,230.0,https://twitter.com/Hasbil_Lbs/status/1572949182775980032,2022-09-22 14:01:23+00:00,1.57295e+18,Hasbil_Lbs,"AHY pidato bagus dengan data saja pihak sebelah gerah, gimana kalau @AgusYudhoyono turun ke jalan bersama rakyat menolak harga BBM naik???

*NarasiPribadi https://t.co/FUgSHqxj1q",,241.0
74,231.0,https://twitter.com/PartaiSocmed/status/1572870884704284672,2022-09-22 08:50:16+00:00,1.57287e+18,PartaiSocmed,"Bisnis itu ada dua jenis:
1. Bisnis yg mengambil peluang pasar. Contohnya bisnis2 umum yg ada.
2. Bisnis yg menciptakan pasar (create market). Menaikkan harga BBM, melangkakannya, lalu menawarkan kendaraan listrik adalah contohnya.",,361.0
75,232.0,https://twitter.com/RamliRizal/status/1572837473398689792,2022-09-22 06:37:30+00:00,1.57284e+18,RamliRizal,"Hari ini @jokowi sibuk prioritaskan proyek abal2 “IKN” seolah-olah tidak sadar Indonesia sedang krisis bayar utang (cicilan pokok 400T, bunga 405T. 1/3 APBN) sehingga rakyat dikorbankan dgn kenaikan harga BBM, pajak, listrik. Situ jangan egois, sono belajar dari Pres Habibie😄🙏",,2143.0
76,233.0,https://twitter.com/justfhkl/status/1572837407883345920,2022-09-22 06:37:14+00:00,1.57284e+18,justfhkl,@fitrialubis16 @jevanadi Kak coba pikirkan harga BBM turun kak,,207.0
77,234.0,https://twitter.com/Andiarief__/status/1572733221733019648,2022-09-21 23:43:14+00:00,1.57273e+18,Andiarief__,Turunkan Harga BBM https://t.co/Yl9Vn2omtH,,333.0
78,235.0,https://twitter.com/hotradero/status/1572573988865593344,2022-09-21 13:10:30+00:00,1.57257e+18,hotradero,"SEBUAH UTAS TENTANG BBM DAN SUBSIDI:

Pemerintah Inggris mempersiapkan dana penalangan perusahaan energi hingga setara USD 172 Miliar. Kendati harga energi di Inggris telah mengikuti mekanisme pasar - perusahaan energi tetap di tengah beban luar biasa.

https://t.co/qMHDBBE4gd",,533.0
79,236.0,https://twitter.com/Nurulhaayati/status/1572560191148924929,2022-09-21 12:15:40+00:00,1.57256e+18,Nurulhaayati,"hello everybody 😉, kabar naik nya harga BBM beneran bikin resah yagasi ? karena faktanya adalah 80% subsidi BBM hanya dinikmati oleh masyarakat mampu harusnya SUBSIDI TEPAT sasaran bukan seperti ini  https://t.co/15aTQIjaPX",,62.0
80,237.0,https://twitter.com/AkuOraGagas/status/1572558401313570817,2022-09-21 12:08:34+00:00,1.57256e+18,AkuOraGagas,"Sesuai judul Rakyat Miskin 'Dirampok', 80% Subsidi BBM Disedot Orang Kaya'
sangat meresahkan apalagi diikuti harga yang terlalu tinggi memicu protes dari masyarakat bawah
https://t.co/3UizArSInW",,47.0
82,239.0,https://twitter.com/m1n4_95/status/1572487489201508352,2022-09-21 07:26:47+00:00,1.57249e+18,m1n4_95,"Aksi demonstrasi di depan Gedung Sate, rombongan buruh bersama komunitas ojek online, Tolak Kenaikan Harga BBM https://t.co/1546qmvuCT",,456.0
83,240.0,https://twitter.com/bknjagonya_ayam/status/1572478869558685698,2022-09-21 06:52:32+00:00,1.57248e+18,bknjagonya_ayam,"Cukup harga BBM aja yang naik, tarif michat jangan ikutan naik ya cantik :) https://t.co/L3OVDONCAD",,401.0
84,241.0,https://twitter.com/Humaira922/status/1572474779428605955,2022-09-21 06:36:17+00:00,1.57247e+18,Humaira922,"Aksi serikat buruh dari berbagai perusahaan ,Bersama rakyat dan mahasiswa di pemda tigaraksa, tangerang,

Dengan tuntutan ;
-Tolak kenaikan harga BBM
-Cabut Omnibuslaw cipta kerja
-Tolak RKUHP dan 
-Turunkan Harga2 bahan pokok

Rabu ,2109 https://t.co/Vw8NLzHil7",,586.0
85,242.0,https://twitter.com/dwioktariyadi/status/1572468871944351750,2022-09-21 06:12:48+00:00,1.57247e+18,dwioktariyadi,"Isi bbm di SPBU Shell pakai V-Power smpai 60 ltr dan bayarnya pakai cc. 
.
.
Tangki bb medium car itu 40 - 50 liter, dan premium car itu 50 - 80 liter. Kalau isi 60 liter udh ketahuan mobilnya harga 600 jt up. Emang sih Bos...kalau sombong itu harus totalitas. Yakin gaji 6 jt??",,870.0
86,243.0,https://twitter.com/M4m4n_4bdull_R4/status/1572460506182717442,2022-09-21 05:39:34+00:00,1.57246e+18,M4m4n_4bdull_R4,"@teguhinvestor Saya seorang pedagang mainan anak-anak dan penghasilannya saya ga sampai 1 juta/perbulan.
Santai aja ga pusing mikirin harga BBM.

Sanggup ga bang jadi orang seperti saya?😁😁😁 https://t.co/QUHskAvMPm",,1586.0
